"Id","DateCreated","DateUpdated","DeviceId","DeviceType","DeviceModel","RequestType","ImageUrl","Latitude","Longitude","City","State","ZipCode","Directionality","Description","StatusType","HasBeenForwarded","InitialBoundaryName"
"33100","2/2/2012 5:45:41 AM","2/3/2012 12:44:30 AM","","Android","DROIDX","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.335803985595703","-157.904632568359380","Honolulu","HI","96818","East","I sent this earlier, it's a abandoned motorcycle alongside the drainage canal","Closed","True","Honolulu, HI"
"33099","2/2/2012 5:44:04 AM","2/3/2012 12:44:46 AM","","Android","ADR6400L","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.390351000000000","-158.009430000000000","Waipahu","HI","96797","West","the red van has not moved for at least 3 months.","Closed","True","Honolulu County, HI"
"33095","2/2/2012 4:48:14 AM","3/6/2012 8:26:56 PM","","Apple","iPhone 4S","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.394846000000000","-158.000458000000000","Waipahu","HI","96797","I Don't Know","Vehicles have been here for awhile.","Closed","True","Honolulu County, HI"
"33094","2/2/2012 4:37:32 AM","3/6/2012 8:27:09 PM","","Android","T-Mobile G2","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.335622787475586","-158.079147338867200","Kapolei","HI","96707","North","broken walk lights at kapolei regional park","Closed","True","Honolulu County, HI"
"33093","2/2/2012 4:35:40 AM","6/13/2012 11:05:16 AM","","Apple","iPhone 4 (CDMA)","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.276554000000000","-157.763763000000000","Honolulu","HI","96821","I Don't Know","This moped has been on the public sidewalk area for almost two weeks.","Closed","True","Honolulu, HI"
"33092","2/2/2012 4:33:44 AM","2/2/2012 9:25:48 PM","","Apple","iPhone 4S","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.429695000000000","-157.821548000000000","Kaneohe","HI","96744","I Don't Know","Thank for the opportunity to report this way","Closed","True","Honolulu County, HI"
"33091","2/2/2012 4:33:32 AM","2/24/2012 1:34:39 AM","","Apple","iPhone 4","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.398767000000000","-157.796585000000000","Kaneohe","HI","96744","I Don't Know","Street light not working","Closed","True","Honolulu County, HI"
"33090","2/2/2012 4:23:43 AM","5/14/2012 9:43:52 PM","","Apple","iPhone 4S","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.423515000000000","-157.751251000000000","Kailua","HI","96734","I Don't Know","Main water line leak coming from board of water supply cover","Closed","True","Honolulu County, HI"
"33089","2/2/2012 4:22:22 AM","2/18/2012 6:37:49 AM","","Apple","iPhone 4","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.415916000000000","-157.815033000000000","Kaneohe","HI","96744","I Don't Know","Car hasn't moved. Expired tags","Closed","True","Honolulu County, HI"
"33087","2/2/2012 4:12:22 AM","2/13/2012 8:05:03 PM","","Android","T-Mobile G2","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.412120819091797","-157.961791992187500","Pearl City","HI","96782","Northeast","excessive junk in front and backyard. cars and other stuff. please come and inspect.","Closed","True","Honolulu County, HI"
"33086","2/2/2012 4:04:29 AM","2/3/2012 1:26:54 AM","","Apple","iPhone 3G","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.297243000000000","-157.690475000000000","Honolulu","HI","96825","I Don't Know","Pothole at corner of Hawaii Kai dr and kamilo St","Closed","True","Honolulu, HI"
"33085","2/2/2012 3:58:23 AM","2/2/2012 3:58:26 AM","","Apple","iPhone 3GS","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.283203000000000","-157.757034000000000","Honolulu","HI","96821","I Don't Know","Same picture as last but front view. Seems like they even created there own parking striping on the new paved road.","Received","True","Honolulu, HI"
"33084","2/2/2012 3:56:57 AM","2/3/2012 1:18:35 AM","","Apple","iPhone 3G","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.297035000000000","-157.691086000000000","Honolulu","HI","96825","I Don't Know","Pothole in front of 7182 kamilo St","Closed","True","Honolulu, HI"
"33083","2/2/2012 3:51:08 AM","2/10/2012 8:30:23 PM","","Apple","iPhone 4S","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.332855000000000","-157.854721000000000","Honolulu","HI","96817","I Don't Know","948 alewa dr. Car has debris underneath it. It has not moved in about a month.","Closed","True","Honolulu, HI"
"33082","2/2/2012 3:43:57 AM","2/3/2012 1:27:32 AM","","Apple","iPhone 4","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.340385000000000","-157.849457000000000","Honolulu","HI","96817","I Don't Know","Crack in the road","Closed","True","Honolulu, HI"
"33081","2/2/2012 3:42:08 AM","3/6/2012 8:27:46 PM","","Android","LS670","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.286139488220215","-157.838516235351560","Honolulu","HI","96815","West","portion of sidewalk uplifted in front of 1855 Kapiolani Blvd.","Closed","True","Honolulu, HI"
"33080","2/2/2012 3:40:20 AM","2/10/2012 8:22:02 PM","","Apple","iPhone 4S","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.331890000000000","-157.855789000000000","Honolulu","HI","96817","I Don't Know","This car has not moved in over 3 weeks","Closed","True","Honolulu, HI"
"33079","2/2/2012 3:39:57 AM","7/2/2012 6:20:02 PM","","Apple","iPhone 3GS","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.282915000000000","-157.756927000000000","Honolulu","HI","96821","I Don't Know","Commercial truck and trailer parked for personal use. Owner lives across the street with boat there.","Closed","True","Honolulu, HI"
"33078","2/2/2012 3:36:20 AM","3/6/2012 8:28:08 PM","","Android","SAMSUNG-SGH-I727","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.328723000000000","-157.860245000000000","Honolulu","HI","96817","Southeast","pot holes","Closed","True","Honolulu, HI"
"33077","2/2/2012 3:15:21 AM","2/3/2012 1:35:01 AM","","Android","LS670","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.298284502029420","-157.849979486465430","Honolulu","HI","96814","East","metallic object found discarded in grassy area along Kapiolani Blvd not far from driveway into truck parking lot adjoining McKinley High School campus.","Closed","True","Honolulu, HI"
"33076","2/2/2012 3:12:48 AM","2/3/2012 11:13:59 PM","","Android","ADR6300","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.334785461425780","-158.071472167968750","Kapolei","HI","96707","Northeast","lights out","Closed","True","Honolulu County, HI"
"33075","2/2/2012 3:08:39 AM","2/3/2012 1:35:26 AM","","Android","LS670","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.298284530639645","-157.848110342621820","Honolulu","HI","96814","East","abandoned tire found on Pensacola side of vacant lot adjoining McKinley High School campus near driveway entrance.","Closed","True","Honolulu, HI"
"33074","2/2/2012 2:30:21 AM","2/3/2012 11:10:18 PM","","Apple","iPod Touch 4G","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.347609000000000","-157.935733000000000","Honolulu","HI","96818","I Don't Know","Lights been out for about 2 months","Closed","True","Honolulu, HI"
"33067","2/2/2012 1:56:18 AM","3/6/2012 7:44:16 PM","","Apple","iPhone 3GS","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.304719000000000","-157.830393000000000","Honolulu","HI","96822","I Don't Know","A lot of walkers and runners walk up and down this street. Theres glass and debri in this area that makes it feel unsafe","Closed","True","Honolulu, HI"
"33066","2/2/2012 1:53:43 AM","4/18/2012 5:54:07 AM","","Apple","iPhone 4 (CDMA)","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.348175000000000","-157.857605000000000","Honolulu","HI","96819","I Don't Know","Expired registration and safety check. Vehicle hasn't moved for over 2 months.","Closed","True","Honolulu, HI"
"33065","2/2/2012 1:52:50 AM","2/3/2012 1:53:37 AM","","Apple","iPhone 4 (CDMA)","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.280113000000000","-157.795639000000000","Honolulu","HI","96816","I Don't Know","Street light does not work","Closed","True","Honolulu, HI"
"33062","2/2/2012 1:38:13 AM","2/10/2012 9:39:18 PM","","Apple","iPhone 4","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.280865000000000","-157.829529000000000","Honolulu","HI","96815","I Don't Know","Pot hole","Closed","True","Honolulu, HI"
"33061","2/2/2012 1:36:31 AM","4/8/2012 11:00:15 AM","","Apple","iPhone 4S","Derelict Or Abandoned Vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.344040000000000","-158.026443000000000","Ewa Beach","HI","96706","I Don't Know","Haven't seen the vehicle move ever. Both safety and the registration expired.","Closed","True","Honolulu County, HI"
"33059","2/2/2012 1:29:21 AM","3/10/2012 1:08:03 AM","","Android","SAMSUNG-SGH-I897","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.389255523681640","-157.799911499023440","Kaneohe","HI","96744","Northeast","stays on 24 hours","Closed","True","Honolulu County, HI"
"33056","2/2/2012 1:07:43 AM","2/3/2012 1:37:53 AM","","Apple","iPhone 4S","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.295218000000000","-157.698120000000000","Honolulu","HI","96825","I Don't Know","Close to this complex is a dumping ground. Garbage blocks the sidewalk & is an eyesore","Closed","True","Honolulu, HI"
"33054","2/2/2012 1:05:29 AM","2/3/2012 1:20:36 AM","","Apple","iPad 2 (WiFi)","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.341278000000000","-158.109772000000000","Kapolei","HI","96707","I Don't Know","I have made many complaints of cars parked in the cul de sac and obstructing my drive way. I have a physical disability that I need to use the entire turn-around area to reverse into my drive way. I have complained to the City & County of Honolulu in the past, and they had installed No Parking signs within the cul- de- sac, but it seems to not phase anyone. I even called HPD many times, since i received a letter from the Chief of Police that they would be working together with the C&C but there were a few times HPD never came by after I called, and when they did, they would just tell the neighbors to move their cars, but once the officer leaves, they would just bring their vehicles back. Why dont they just tow the cars? Maybe then they will learn. Thank you.","Closed","True","Honolulu County, HI"
"33053","2/2/2012 1:01:46 AM","2/2/2012 6:25:52 PM","","Android","ADR6300","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.400857258451340","-158.004349205811560","Waipahu","HI","96797","Northeast","light red and green at the same time","Closed","True","Honolulu County, HI"
"33048","2/2/2012 12:43:54 AM","2/3/2012 1:13:23 AM","","Apple","iPhone 4 (CDMA)","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.264471000000000","-157.785049000000000","Honolulu","HI","96816","I Don't Know","Street sign stolen","Closed","True","Honolulu, HI"
"33042","2/2/2012 12:36:43 AM","6/1/2012 9:44:26 AM","","Android","ADR6300","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.393442153930664","-158.007278442382800","Waipahu","HI","96797","Northwest","Car has been parked in the same spot for about 6 months, hasn't been moved. license plate: GEX 640, a light blue toyota vehicle.","Closed","True","Honolulu County, HI"
"33041","2/2/2012 12:20:13 AM","2/13/2012 8:18:45 PM","","Android","ADR6300","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.295619964599610","-157.832611083984380","Honolulu","HI","96826","North","Is this city and county, heco, or private responsibility?","Closed","True","Honolulu, HI"
"33038","2/1/2012 11:36:40 PM","3/6/2012 8:28:26 PM","","Apple","iPhone 3G","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.377274000000000","-158.022003000000000","Waipahu","HI","96797","I Don't Know","Car been here about a month and half","Closed","True","Honolulu County, HI"
"33037","2/1/2012 11:17:14 PM","2/9/2012 5:06:51 PM","","Android","DROIDX","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.392238616943360","-158.002273559570300","Waipahu","HI","96797","North","Street light will not turn off","Closed","True","Honolulu County, HI"
"33036","2/1/2012 10:54:00 PM","3/1/2012 4:30:49 AM","","Apple","iPhone 4 (CDMA)","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.330473000000000","-158.025314000000000","Ewa Beach","HI","96706","I Don't Know","Truck has been here over 3 months. Expired tags. No parts are starting to disappear, bringing thieves to our area.","Closed","True","Honolulu County, HI"
"33035","2/1/2012 10:53:45 PM","2/10/2012 8:18:30 PM","","Apple","iPhone 4S","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.458757000000000","-158.015884000000000","Mililani","HI","96789","I Don't Know","No","Closed","True","Honolulu County, HI"
"33034","2/1/2012 10:46:45 PM","3/6/2012 8:28:36 PM","","Apple","iPhone 4","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.324490000000000","-157.800201000000000","Honolulu","HI","96822","I Don't Know","Cannot read sign","Closed","True","Honolulu, HI"
"33033","2/1/2012 10:46:24 PM","3/6/2012 8:28:55 PM","","Apple","iPhone 4","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.385180000000000","-157.995132000000000","Waipahu","HI","96797","I Don't Know","It's been for over 2 months.","Closed","True","Honolulu County, HI"
"33032","2/1/2012 10:43:49 PM","3/6/2012 7:20:31 PM","","Android","HERO200","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.308950424194336","-157.826187133789060","Honolulu","HI","96822","East","it has been on the street for about 6 months.","Closed","True","Honolulu, HI"
"33028","2/1/2012 10:21:19 PM","5/26/2012 9:55:48 PM","","Apple","iPhone 4S","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.383492000000000","-158.003479000000000","Waipahu","HI","96797","I Don't Know","Using public as chop shop and drug dealing.","Closed","True","Honolulu County, HI"
"33026","2/1/2012 10:19:38 PM","3/6/2012 7:20:51 PM","","Android","LS670","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.307618519043440","-157.858704428137630","Honolulu","HI","96813","Southeast","graffiti on bike route sign, located next to state capital building on Punchbowl. sign is posted halfway between bus stop and crosswalk","Closed","True","Honolulu, HI"
